enrollee_id,target
33331,1
32967,1
6836,1
20485,1
16762,1
25403,1
8502,1
17231,1
20674,1
19778,1
9712,1
21151,1
1820,1
12403,1
33253,1
3227,1
26135,1
26948,1
15818,1
32538,1
19562,1
31741,1
27723,1
23588,1
13702,1
6915,1
7714,1
5767,1
10673,1
5535,1
16656,1
9676,1
2866,1
10032,1
3599,1
6436,1
15983,1
31713,1
5168,1
7436,1
15572,1
13597,1
4133,1
27850,1
14847,1
29004,1
16549,1
24696,1
28508,1
32954,1
26620,1
3922,1
3093,1
26557,1
17840,1
32045,1
8521,1
12595,1
7607,1
3729,1
9392,1
16740,1
22872,1
3688,1
8557,1
8128,1
32554,1
19089,1
5269,1
20530,1
15919,1
15114,1
23676,1
2202,1
30450,1
31810,1
32443,1
26529,1
25026,1
5707,1
5382,1
10178,1
24448,1
5747,1
24692,1
1889,1
8683,1
264,1
28967,1
315,1
5148,1
13770,1
7303,1
1477,1
22627,1
19353,1
299,1
22810,1
19442,1
14246,1
3002,1
30290,1
21562,1
18231,1
13932,1
16382,1
10496,1
7435,1
11794,1
22285,1
26934,1
10459,1
10929,1
10659,1
32548,1
4239,1
16496,1
24083,1
13076,1
26145,1
12842,1
13636,1
7379,1
9722,1
26540,1
4117,1
32711,1
29391,1
16144,1
24029,1
13938,1
27218,1
1309,1
25912,1
18482,1
25625,1
12066,1
1004,1
25779,1
20355,1
2795,1
32485,1
16185,1
211,1
24406,1
30257,1
23205,1
19392,1
7150,1
18987,1
21048,1
27094,1
30761,1
3104,1
22396,1
14990,1
28023,1
17040,1
1987,1
31941,1
31327,1
12013,1
17330,1
15498,1
29365,1
5334,1
11720,1
2514,1
5796,1
25215,1
3869,1
18001,1
6618,1
26048,1
26584,1
8139,1
14851,1
28922,1
25901,1
22475,1
19233,1
1015,1
8838,1
7249,1
17784,1
16882,1
20202,1
6189,1
25245,1
9080,1
241,1
12805,1
21837,1
23156,1
1486,1
27518,1
21065,1
6658,1
28990,1
15931,1
23875,1
16795,1
27431,1
14978,1
2636,1
19453,1
27893,1
17696,1
19033,1
19623,1
2857,1
2480,1
14868,1
28374,1
12104,1
22388,1
6670,1
33016,1
24327,1
10512,1
8936,1
9393,1
23028,1
28739,1
21118,1
19906,1
31901,1
25795,1
13973,1
10211,1
31487,1
6812,1
6126,1
2377,1
8682,1
14097,1
15394,1
11337,1
29273,1
31074,1
7892,1
13649,1
23814,1
31740,1
11396,1
33153,1
25878,1
24853,1
17972,1
20030,1
20806,1
17916,1
15370,1
6707,1
31145,1
4010,1
24682,1
21764,1
13474,1
23378,1
14839,1
20895,1
33315,1
29279,1
2836,1
17313,1
7404,1
1908,1
5378,1
26355,1
21045,1
6386,1
17401,1
19789,1
638,1
2916,1
29621,1
2255,1
919,1
4575,1
13130,1
15252,1
11018,1
23119,1
15715,1
2493,1
23517,1
21736,1
25685,1
31401,1
29161,1
14492,1
25158,1
11262,1
22365,1
16114,1
776,1
11068,1
9166,1
31062,1
8082,1
11591,1
24634,1
25392,1
16951,1
30732,1
10627,1
7044,1
6669,1
25695,1
7264,1
24935,1
25626,1
23206,1
9748,1
28239,1
20704,1
32772,1
8295,1
32872,1
31021,1
26820,1
3206,1
9054,1
30349,1
30074,1
21443,1
4096,1
21093,1
29721,1
29420,1
7273,1
28245,1
11870,1
5582,1
18667,1
512,1
29029,1
26203,1
1501,1
2722,1
32581,1
15940,1
18284,1
30017,1
15377,1
4887,1
3133,1
5554,1
29569,1
6700,1
26593,1
19448,1
31619,1
18058,1
2760,1
28789,1
2928,1
2459,1
4490,1
31665,1
11424,1
21375,1
20374,1
20599,1
17781,1
8581,1
12145,1
20664,1
26394,1
790,1
4191,1
23531,1
32307,1
21183,1
7955,1
7517,1
13343,1
8301,1
10018,1
17002,1
19084,1
14862,1
22131,1
23971,1
24356,1
31172,1
27017,1
2774,1
24035,1
4131,1
24750,1
17799,1
7941,1
17734,1
841,1
1819,1
7579,1
22128,1
5314,1
8986,1
12509,1
29967,1
3273,1
3367,1
27494,1
10594,1
26306,1
12269,1
16200,1
21517,1
31342,1
8224,1
14087,1
5791,1
27421,1
16434,1
27594,1
18109,1
2030,1
10741,1
3538,1
12326,1
16008,1
20864,1
1128,1
20395,1
11518,1
10358,1
24183,1
17859,1
25486,1
27782,1
13672,1
26994,1
30776,1
32502,1
25045,1
22540,1
17003,1
25210,1
33249,1
31041,1
12882,1
31241,1
25815,1
20186,1
12543,1
16459,1
14537,1
19366,1
8608,1
6325,1
13134,1
22549,1
29680,1
23981,1
31600,1
32239,1
26362,1
15197,1
6592,1
4986,1
14913,1
20323,1
24883,1
28479,1
15406,1
10386,1
4874,1
21641,1
19526,1
19108,1
29520,1
3644,1
5327,1
18448,1
5798,1
14835,1
12332,1
13265,1
23145,1
3230,1
24182,1
20926,1
31866,1
28307,1
4858,1
33232,1
28148,1
18328,1
1944,1
28164,1
16173,1
24135,1
7152,1
20353,1
12910,1
12365,1
24329,1
17337,1
7473,1
32434,1
4198,1
5209,1
19395,1
3472,1
15822,1
32988,1
1883,1
8635,1
11052,1
32228,1
3290,1
15669,1
6205,1
28979,1
25520,1
24818,1
16269,1
22877,1
6448,1
15294,1
7422,1
11987,1
29875,1
15916,1
16543,1
7423,1
23248,1
32169,1
1961,1
11116,1
23470,1
16590,1
4580,1
19079,1
9820,1
27263,1
10897,1
15985,1
5317,1
19633,1
11092,1
111,1
18452,1
19689,1
29232,1
27114,1
10694,1
16348,1
11281,1
4892,1
27301,1
17942,1
15528,1
21624,1
12959,1
22078,1
19700,1
15764,1
10511,1
18365,1
1655,1
20638,1
27616,1
13769,1
24832,1
23718,1
17077,1
9736,1
12118,1
22869,1
24967,1
3495,1
28412,1
15463,1
30890,1
22079,1
32390,1
24552,1
3360,1
6060,1
21954,1
29839,1
26762,1
14939,1
19436,1
15017,1
18094,1
9693,1
20336,1
28805,1
27005,1
16211,1
31138,1
8236,1
20859,1
31897,1
9331,1
10003,1
15257,1
20252,1
26187,1
15509,1
30553,1
22976,1
28168,1
27331,1
28435,1
11127,1
24473,1
6604,1
1430,1
31422,1
17754,1
18600,1
14812,1
8486,1
17468,1
28502,1
27929,1
27055,1
7839,1
2407,1
29633,1
23134,1
14043,1
7252,1
26933,1
15016,1
5248,1
8027,1
8611,1
2848,1
23357,1
13661,1
11815,1
29036,1
13394,1
18939,1
13378,1
1056,1
28209,1
23590,1
15753,1
10314,1
6608,1
16237,1
21320,1
15721,1
1427,1
31077,1
14484,1
21872,1
22818,1
10727,1
18998,1
25613,1
14544,1
27129,1
23384,1
26294,1
5732,1
5177,1
11749,1
25793,1
14142,1
4576,1
5154,1
26293,1
15239,1
23545,1
7054,1
28407,1
25182,1
7049,1
22134,1
17289,1
1077,1
20868,1
23625,1
27038,1
19905,1
1867,1
6211,1
13886,1
33169,1
2096,1
18386,1
6266,1
9730,1
22307,1
26131,1
25563,1
30854,1
28884,1
16182,1
2828,1
10061,1
18172,1
10453,1
13488,1
1569,1
22084,1
30991,1
26217,1
24288,1
5306,1
8354,1
21029,1
27299,1
23583,1
2260,1
4947,1
10402,1
10441,1
26737,1
9949,1
18923,1
23512,1
26201,1
25597,1
13459,1
5200,1
21020,1
13469,1
13978,1
3503,1
9935,1
20403,1
24689,1
3265,1
18826,1
15866,1
25630,1
32031,1
7110,1
12034,1
19584,1
22973,1
20613,1
18318,1
25174,1
5726,1
189,1
8984,1
1559,1
15889,1
32109,1
27238,1
9823,1
14427,1
15004,1
17858,1
23237,1
12815,1
30250,1
13129,1
6723,1
30422,1
21153,1
21933,1
32610,1
13035,1
25921,1
10187,1
4706,1
24863,1
31334,1
12315,1
16163,1
6094,1
14311,1
18474,1
11202,1
2486,1
27733,1
3632,1
32035,1
11073,1
23289,1
12402,1
22559,1
6192,1
19472,1
30813,1
8114,1
32655,1
24195,1
24091,1
19515,1
17777,1
32024,1
28315,1
700,1
24278,1
6293,1
32651,1
2855,1
10310,1
31529,1
33130,1
21104,1
20941,1
12791,1
25068,1
32003,1
13720,1
15957,1
31746,1
1783,1
15199,1
9856,1
6131,1
22389,1
6758,1
28459,1
16146,1
7354,1
3779,1
6790,1
27681,1
16350,1
23922,1
31068,1
22444,1
32391,1
21478,1
9411,1
19665,1
9439,1
2697,1
9181,1
31454,1
7317,1
19364,1
31595,1
24399,1
28992,1
27790,1
30545,1
3601,1
975,1
31263,1
19470,1
14682,1
27730,1
21256,1
26677,1
13646,1
25391,1
9187,1
9538,1
15491,1
31309,1
6194,1
28651,1
27178,1
31315,1
16806,1
17112,1
22455,1
11354,1
30623,1
29899,1
13483,1
16857,1
22220,1
30396,1
23975,1
16599,1
11323,1
2160,1
11238,1
23822,1
29481,1
17776,1
8393,1
21476,1
12354,1
9169,1
32168,1
10596,1
18520,1
20486,1
9485,1
9414,1
23099,1
31090,1
1029,1
17220,1
12186,1
14570,1
10664,1
1972,1
1881,1
983,1
31913,1
25722,1
33104,1
18371,1
17103,1
30309,1
31980,1
24801,1
4565,1
26854,1
7832,1
16939,1
23909,1
14738,1
9958,1
29324,1
29760,1
21847,1
4845,1
28203,1
31599,1
13169,1
17639,1
18974,1
30589,1
24865,1
13992,1
5245,1
21274,1
4326,1
12743,1
1722,1
5647,1
564,1
2786,1
6849,1
30680,1
15602,1
2999,1
23714,1
2032,1
20850,1
18257,1
15217,1
20379,1
17371,1
19914,1
25167,1
24411,1
25789,1
28052,1
1919,1
27177,1
6961,1
25600,1
19235,1
1251,1
18821,1
31479,1
21098,1
20182,1
27194,1
19085,1
20787,1
25103,1
14885,1
19563,1
20077,1
27619,1
1894,1
13611,1
4009,1
9503,1
19126,1
17060,1
22483,1
26442,1
26214,1
1339,1
3477,1
5363,1
28974,1
27462,1
15612,1
14486,1
5656,1
14163,1
23837,1
7366,1
933,1
30560,1
6498,1
8469,1
19503,1
4168,1
15034,1
30798,1
16189,1
13915,1
6164,1
21221,1
20952,1
6327,1
32372,1
4476,1
2969,1
18294,1
347,1
31427,1
9006,1
28512,1
3642,1
14604,1
13160,1
8745,1
14242,1
32509,1
22920,1
30997,1
3170,1
289,1
27221,1
28837,1
18625,1
11477,1
32820,1
11223,1
12247,1
16267,1
8251,1
19590,1
27947,1
12393,1
12179,1
16634,1
23892,1
27243,1
24828,1
23321,1
15687,1
6774,1
29080,1
18199,1
24153,1
9767,1
26413,1
2587,1
8150,1
27750,1
12031,1
22473,1
15220,1
13105,1
10839,1
17465,1
25195,1
18212,1
15418,1
26818,1
2027,1
5164,1
14212,1
13195,1
11038,1
32494,1
8535,1
1156,1
21542,1
16792,1
25433,1
12778,1
11242,1
13429,1
7972,1
993,1
31645,1
18195,1
26262,1
4513,1
23445,1
25987,1
1856,1
3992,1
26472,1
23278,1
30159,1
24421,1
21884,1
17246,1
29821,1
11268,1
32639,1
22924,1
5357,1
21456,1
8978,1
2787,1
28214,1
21236,1
33092,1
23937,1
11997,1
10136,1
3348,1
14744,1
16383,1
12808,1
21198,1
3664,1
33122,1
29224,1
9615,1
9884,1
25736,1
23097,1
1102,1
19056,1
29117,1
24075,1
9765,1
15099,1
32140,1
2009,1
29512,1
13304,1
24422,1
8572,1
30797,1
17831,1
21007,1
2141,1
30870,1
13336,1
16906,1
19805,1
1761,1
9409,1
30920,1
14381,1
8022,1
9326,1
14754,1
1786,1
30338,1
31616,1
19312,1
1438,1
31370,1
3116,1
6172,1
307,1
19446,1
12578,1
12995,1
5207,1
19143,1
24379,1
25335,1
7073,1
15036,1
4642,1
14578,1
7660,1
22318,1
15584,1
29679,1
32026,1
5496,1
6245,1
19741,1
15765,1
22878,1
23155,1
10382,1
8221,1
16754,1
29085,1
30022,1
26568,1
859,1
25975,1
23584,1
2876,1
18613,1
11233,1
31664,1
21175,1
4438,1
9594,1
8148,1
20654,1
5297,1
6003,1
16864,1
7889,1
32161,1
29871,1
16493,1
28965,1
16588,1
14739,1
2899,1
10068,1
32287,1
6248,1
11875,1
14407,1
9053,1
2391,1
32217,1
23061,1
12384,1
32683,1
21293,1
25419,1
141,1
25501,1
28193,1
679,1
6196,1
173,1
21804,1
12421,1
9813,1
27079,1
8947,1
30207,1
1801,1
3365,1
17419,1
30256,1
24811,1
2109,1
21401,1
4437,1
31753,1
17381,1
14117,1
24494,1
5731,1
17354,1
14094,1
25863,1
4612,1
6399,1
31737,1
11716,1
24137,1
9860,1
31500,1
15641,1
3983,1
23251,1
31933,1
8612,1
27982,1
23755,1
16396,1
18724,1
13454,1
26182,1
29054,1
8894,1
3705,1
9277,1
8438,1
23468,1
17936,1
2157,1
22567,1
29489,1
26531,1
28714,1
32080,1
12048,1
4824,1
25154,1
12306,1
14865,1
4510,1
20726,1
31675,1
7855,1
21912,1
7997,1
8677,1
4653,1
32851,1
11825,1
32297,1
33362,1
9192,1
27119,1
5094,1
20264,1
7587,1
26569,1
32051,1
4329,1
23782,1
21831,1
20315,1
3362,1
8414,1
18345,1
12006,1
18027,1
23661,1
20316,1
4124,1
16354,1
29060,1
32706,1
24487,1
11368,1
20518,1
30858,1
10901,1
23327,1
8479,1
17969,1
2186,1
17196,1
15631,1
8981,1
15048,1
30142,1
19409,1
18840,1
1292,1
21405,1
10467,1
26773,1
30106,1
28229,1
18725,1
27459,1
12028,1
21305,1
20417,1
1047,1
3878,1
18176,1
10660,1
962,1
24627,1
843,1
2806,1
19733,1
10036,1
8238,1
18086,1
9678,1
5691,1
13247,1
5360,1
12634,1
28723,1
30042,1
32302,1
25285,1
19231,1
14549,1
4877,1
6879,1
32803,1
33076,1
6143,1
11445,1
16478,1
7867,1
26348,1
24718,1
6807,1
23546,1
13759,1
11969,1
8770,1
8631,1
7301,1
10001,1
16368,1
14306,1
15642,1
20711,1
13916,1
17588,1
24206,1
12993,1
29094,1
11302,1
31636,1
20022,1
30472,1
19101,1
13138,1
33015,1
23480,1
27767,1
28520,1
9440,1
8630,1
31002,1
14185,1
20732,1
10960,1
2526,1
19959,1
17663,1
17123,1
2593,1
1061,1
32888,1
26169,1
18784,1
7569,1
3813,1
12487,1
30881,1
7261,1
13444,1
28519,1
9158,1
26404,1
16131,1
225,1
7767,1
22543,1
6072,1
33017,1
24307,1
29280,1
2235,1
12652,1
15069,1
21347,1
19091,1
14875,1
20708,1
18390,1
6502,1
20493,1
32809,1
9221,1
26464,1
20603,1
9539,1
14706,1
19534,1
23158,1
25781,1
15779,1
11961,1
24542,1
15848,1
11098,1
29472,1
25470,1
25388,1
31034,1
15610,1
2719,1
14475,1
20766,1
5827,1
24435,1
13149,1
3936,1
2114,1
11612,1
16640,1
3102,1
16069,1
32496,1
2639,1
29037,1
31703,1
31151,1
9529,1
3393,1
33041,1
7502,1
30077,1
31983,1
4557,1
23182,1
7989,1
25489,1
28153,1
7331,1
25760,1
32863,1
12230,1
19432,1
15175,1
25382,1
12271,1
29957,1
2081,1
20568,1
10063,1
18113,1
3837,1
31008,1
7665,1
25460,1
28467,1
23812,1
1217,1
6533,1
21192,1
15964,1
32310,1
30068,1
21676,1
22054,1
16513,1
9675,1
24541,1
8176,1
6819,1
22162,1
12597,1
7966,1
19464,1
17976,1
11399,1
29728,1
6840,1
20739,1
7723,1
3550,1
13880,1
20744,1
10821,1
26167,1
16324,1
20998,1
32069,1
5253,1
26125,1
19658,1
16494,1
28944,1
22236,1
3989,1
21412,1
26761,1
26955,1
11508,1
1592,1
12125,1
12864,1
19488,1
24374,1
5231,1
21369,1
6995,1
5420,1
18229,1
26898,1
4447,1
32814,1
29448,1
6111,1
21222,1
13493,1
15249,1
14437,1
17331,1
1264,1
31143,1
13537,1
17645,1
25916,1
11780,1
17536,1
17402,1
26759,1
23914,1
8763,1
12713,1
19050,1
15679,1
12433,1
17500,1
1782,1
33152,1
12591,1
14666,1
17805,1
1261,1
17278,1
17691,1
10450,1
24151,1
23146,1
19495,1
18605,1
30561,1
26170,1
7682,1
845,1
2279,1
74,1
7113,1
7637,1
28633,1
29249,1
32678,1
2700,1
17738,1
13545,1
22960,1
154,1
7671,1
7337,1
10635,1
18447,1
31480,1
29051,1
8673,1
31949,1
24546,1
2842,1
9249,1
440,1
5577,1
16451,1
17341,1
17159,1
22386,1
18410,1
26134,1
24714,1
14314,1
25386,1
22249,1
397,1
15520,1
29980,1
5761,1
14270,1
24798,1
29227,1
4468,1
14102,1
32998,1
29244,1
24796,1
444,1
17156,1
12188,1
27104,1
13479,1
2389,1
30494,1
27488,1
32517,1
28546,1
26274,1
28045,1
7629,1
27485,1
24348,1
32054,1
25593,1
20911,1
7692,1
18173,1
18980,1
8680,1
23871,1
16793,1
25521,1
11879,1
7336,1
20729,1
3310,1
12849,1
4831,1
21791,1
28843,1
21288,1
14040,1
16335,1
28685,1
20225,1
27316,1
4207,1
2868,1
9532,1
13025,1
28615,1
28296,1
6236,1
7681,1
20294,1
8119,1
10224,1
27377,1
28266,1
11462,1
25911,1
7515,1
31725,1
10784,1
4784,1
24011,1
14084,1
14391,1
13625,1
24009,1
18376,1
19373,1
8131,1
19691,1
24229,1
21446,1
14999,1
26079,1
26976,1
28791,1
11010,1
23264,1
27277,1
10851,1
15238,1
26607,1
18577,1
23905,1
28382,1
23391,1
31964,1
27825,1
31366,1
9315,1
20060,1
24127,1
19854,1
10538,1
26160,1
14759,1
15119,1
30558,1
22667,1
18501,1
24946,1
23967,1
32884,1
12281,1
11709,1
16682,1
12231,1
31642,1
24291,1
23615,1
32032,1
2619,1
18852,1
30562,1
15736,1
31346,1
30335,1
30303,1
14761,1
11556,1
10154,1
7971,1
18646,1
23516,1
554,1
28804,1
16800,1
15209,1
16609,1
12918,1
840,1
15193,1
8507,1
1446,1
5704,1
12622,1
25441,1
13799,1
11954,1
25875,1
18045,1
15319,1
12376,1
5398,1
29363,1
33213,1
19582,1
16901,1
2988,1
18984,1
2145,1
9851,1
26551,1
6719,1
3913,1
26721,1
26988,1
8592,1
10798,1
28413,1
8449,1
4283,1
1562,1
7684,1
29197,1
29714,1
7427,1
5824,1
5749,1
22355,1
29466,1
25363,1
12556,1
5583,1
8379,1
30052,1
7217,1
9099,1
23369,1
6802,1
26185,1
5688,1
22800,1
5198,1
12111,1
21137,1
31461,1
18744,1
22908,1
23497,1
8605,1
30995,1
28034,1
18861,1
30211,1
5340,1
17235,1
22157,1
13487,1
25487,1
27280,1
21997,1
26880,1
25611,1
28705,1
23141,1
13512,1
23429,1
22378,1
23708,1
8254,1
15042,1
22538,1
27926,1
7746,1
5216,1
1859,1
22926,1
13618,1
29594,1
4162,1
32324,1
31117,1
27397,1
32425,1
21215,1
14400,1
13237,1
17448,1
32338,1
24150,1
20212,1
5463,1
29824,1
16262,1
6644,1
7961,1
31075,1
2771,1
31248,1
12458,1
24609,1
8569,1
32148,1
29700,1
31985,1
6145,1
31603,1
27958,1
24500,1
9043,1
14858,1
7413,1
13804,1
67,1
16676,1
19456,1
11732,1
5470,1
30989,1
30121,1
20290,1
19913,1
29774,1
28966,1
11595,1
8627,1
15001,1
10257,1
23101,1
17967,1
1619,1
25850,1
16512,1
31920,1
23208,1
20220,1
17511,1
21882,1
8075,1
4327,1
31207,1
11454,1
13281,1
6071,1
15915,1
23696,1
27696,1
14641,1
1990,1
20658,1
29971,1
27480,1
24015,1
24354,1
32784,1
8374,1
2294,1
12899,1
24919,1
19148,1
23422,1
15873,1
1933,1
1730,1
15611,1
19984,1
11555,1
22546,1
16340,1
20494,1
2820,1
10180,1
11988,1
29367,1
25477,1
20207,1
28538,1
32909,1
28817,1
10152,1
5666,1
27732,1
7917,1
13442,1
30186,1
7338,1
30575,1
23447,1
18965,1
30082,1
5278,1
26960,1
29331,1
21452,1
8775,1
22771,1
1555,1
33131,1
14199,1
20153,1
13354,1
10535,1
19592,1
31602,1
27025,1
9183,1
14095,1
1789,1
3935,1
16685,1
20970,1
30616,1
8848,1
3591,1
16887,1
17553,1
19027,1
18144,1
7634,1
19045,1
16608,1
11174,1
31792,1
17998,1
4064,1
1479,1
17964,1
21589,1
23953,1
8435,1
7574,1
14787,1
2031,1
29672,1
6468,1
17343,1
29777,1
6886,1
28751,1
14335,1
15247,1
9290,1
8285,1
12117,1
12310,1
17560,1
14775,1
580,1
10315,1
16735,1
25869,1
23649,1
27212,1
7407,1
6737,1
11548,1
11286,1
19098,1
10306,1
29449,1
12088,1
11822,1
2974,1
24308,1
12925,1
1760,1
1369,1
14213,1
781,1
83,1
348,1
28627,1
3785,1
25733,1
5716,1
27742,1
33161,1
2914,1
14793,1
10020,1
28634,1
11920,1
31986,1
29497,1
17615,1
30950,1
32688,1
25913,1
12090,1
14425,1
16907,1
20958,1
1066,1
4977,1
27313,1
767,1
32523,1
33176,1
23394,1
25742,1
1756,1
3638,1
30984,1
1774,1
23940,1
13540,1
27758,1
13038,1
5128,1
22663,1
32121,1
32317,1
18829,1
7735,1
14655,1
15516,1
21990,1
10786,1
6234,1
30853,1
32135,1
3223,1
32826,1
28430,1
31482,1
11919,1
3178,1
1913,1
16404,1
17036,1
15142,1
13844,1
8719,1
25458,1
19270,1
5814,1
16645,1
28613,1
5502,1
23411,1
8893,1
5617,1
16544,1
28433,1
87,1
8441,1
24953,1
26824,1
5473,1
31847,1
23672,1
28788,1
13612,1
7551,1
24616,1
13158,1
19178,1
6872,1
12263,1
14882,1
4981,1
7288,1
21566,1
497,1
22701,1
2780,1
20076,1
21573,1
16749,1
31844,1
13566,1
10541,1
13577,1
21145,1
2843,1
7039,1
22322,1
27874,1
19601,1
13778,1
29521,1
13,1
27320,1
15490,1
19062,1
26330,1
52,1
751,1
618,1
17431,1
15632,1
23506,1
12673,1
9007,1
24255,1
6750,1
18508,1
14114,1
30366,1
8892,1
22109,1
22344,1
16796,1
4724,1
32246,1
6826,1
28198,1
30010,1
5876,1
23641,1
23062,1
8297,1
