enrollee_id,target
13935,1.0
8143,1.0
28417,1.0
3257,1.0
28046,1.0
1534,1.0
31961,1.0
9096,1.0
1306,1.0
30955,1.0
29464,1.0
21846,1.0
19402,1.0
24499,1.0
29441,1.0
30985,1.0
6487,1.0
4864,1.0
13122,1.0
25331,1.0
18762,1.0
1853,1.0
5167,1.0
29119,1.0
5951,1.0
32086,1.0
21721,1.0
11894,1.0
30040,1.0
27927,1.0
20969,1.0
391,1.0
26080,1.0
29696,1.0
22841,1.0
9492,1.0
32023,1.0
7624,1.0
9553,1.0
13026,1.0
30224,1.0
24449,1.0
27126,1.0
19871,1.0
26665,1.0
23495,1.0
32730,1.0
11537,1.0
13835,1.0
9568,1.0
24365,1.0
24651,1.0
10670,1.0
6870,1.0
32593,1.0
13053,1.0
4485,1.0
10793,1.0
14714,1.0
27737,1.0
11146,1.0
17146,1.0
26675,1.0
33065,1.0
16281,1.0
19768,1.0
13215,1.0
5172,1.0
1815,1.0
27970,1.0
27233,1.0
30763,1.0
16428,1.0
26667,1.0
26444,1.0
6617,1.0
1664,1.0
13312,1.0
5051,1.0
30803,1.0
29610,1.0
27478,1.0
24844,1.0
20446,1.0
33297,1.0
18350,1.0
8862,1.0
20788,1.0
19380,1.0
7763,1.0
20557,1.0
21160,1.0
16927,1.0
19549,1.0
33168,1.0
28497,1.0
6004,1.0
19772,1.0
8262,1.0
32234,1.0
29066,1.0
19893,1.0
26297,1.0
8824,1.0
14554,1.0
19025,1.0
11501,1.0
1448,1.0
10490,1.0
13522,1.0
27849,1.0
5959,1.0
13594,1.0
8094,1.0
14430,1.0
9604,1.0
32500,1.0
3008,1.0
21289,1.0
11538,1.0
21114,1.0
6535,1.0
29993,1.0
5975,1.0
18211,1.0
989,1.0
30931,1.0
21561,1.0
23580,1.0
18783,1.0
30364,1.0
17768,1.0
29020,1.0
21906,1.0
14423,1.0
31194,1.0
23048,1.0
5690,1.0
7690,1.0
15780,1.0
24841,1.0
213,1.0
6848,1.0
14645,1.0
4915,1.0
16827,1.0
7920,1.0
28094,1.0
13319,1.0
6148,1.0
14805,1.0
25935,1.0
280,1.0
4643,1.0
6780,1.0
2363,1.0
6810,1.0
15894,1.0
17344,1.0
158,1.0
30876,1.0
8021,1.0
28442,1.0
28558,1.0
14461,1.0
9355,1.0
27734,1.0
8294,1.0
22339,1.0
17646,1.0
26258,1.0
19262,1.0
20651,1.0
5614,1.0
20232,1.0
12720,1.0
14269,1.0
25032,1.0
18599,1.0
13081,1.0
10122,1.0
2942,1.0
13806,1.0
32999,1.0
14506,1.0
8242,1.0
15458,1.0
28076,1.0
21205,1.0
598,1.0
18640,1.0
8705,1.0
12044,1.0
19492,1.0
717,1.0
25152,1.0
17142,1.0
19435,1.0
9390,1.0
25738,1.0
29818,1.0
18763,1.0
29850,1.0
21448,1.0
10373,1.0
4058,1.0
6828,1.0
11714,1.0
8973,1.0
14467,1.0
12175,1.0
659,1.0
23611,1.0
23811,1.0
33136,1.0
309,1.0
22959,1.0
24498,1.0
943,1.0
20145,1.0
19524,1.0
6417,1.0
21767,1.0
18525,1.0
10146,1.0
16704,1.0
20214,1.0
24232,1.0
12085,1.0
17811,1.0
32242,1.0
23334,1.0
25788,1.0
19415,1.0
31214,1.0
11968,1.0
16923,1.0
17852,1.0
11731,1.0
16448,1.0
13629,1.0
5369,1.0
7086,1.0
19588,1.0
9042,1.0
27010,1.0
7648,1.0
12431,1.0
15421,1.0
10546,1.0
9063,1.0
22743,1.0
4693,1.0
25858,1.0
12588,1.0
58,1.0
15544,1.0
28573,1.0
12496,1.0
7652,1.0
11192,1.0
9815,1.0
21497,1.0
28875,1.0
15290,1.0
28124,1.0
3159,1.0
21251,1.0
17820,1.0
15346,1.0
22750,1.0
22018,1.0
26823,1.0
1721,1.0
22553,1.0
11750,1.0
23375,1.0
1278,1.0
22796,1.0
31820,1.0
3740,1.0
16529,1.0
29838,1.0
11979,1.0
14007,1.0
3860,1.0
29573,1.0
28263,1.0
19433,1.0
26409,1.0
4534,1.0
17635,1.0
18564,1.0
33286,1.0
23558,1.0
7418,1.0
11370,1.0
2143,1.0
24872,1.0
9750,1.0
30473,1.0
28516,1.0
7279,1.0
8088,1.0
30115,1.0
3781,1.0
23413,1.0
22075,1.0
14318,1.0
28771,1.0
10957,1.0
28638,1.0
20156,1.0
21739,1.0
32493,1.0
19287,1.0
22136,1.0
31204,1.0
22764,1.0
27260,1.0
8925,1.0
10514,1.0
2307,1.0
11407,1.0
28679,1.0
5426,1.0
13879,1.0
32869,1.0
30664,1.0
13098,1.0
9350,1.0
3017,1.0
26912,1.0
19875,1.0
7368,1.0
19614,1.0
1450,1.0
3417,1.0
20574,1.0
31365,1.0
10118,1.0
17982,1.0
31089,1.0
811,1.0
1127,1.0
13839,1.0
20757,1.0
7316,1.0
11777,1.0
11960,1.0
4341,1.0
19375,1.0
29471,1.0
32067,1.0
16071,1.0
26879,1.0
20740,1.0
2051,1.0
2874,1.0
5287,1.0
7172,1.0
786,1.0
20458,1.0
21622,1.0
18246,1.0
20149,1.0
7326,1.0
1958,1.0
6472,1.0
23147,1.0
26037,1.0
3229,1.0
28217,1.0
14149,1.0
28445,1.0
4537,1.0
15512,1.0
14135,1.0
21431,1.0
19886,1.0
33154,1.0
27452,1.0
17828,1.0
24203,1.0
14006,1.0
23137,1.0
30747,1.0
19345,1.0
32755,1.0
29229,1.0
231,1.0
23479,1.0
2414,1.0
5305,1.0
22505,1.0
2105,1.0
23916,1.0
30649,1.0
30312,1.0
8008,1.0
23242,1.0
21326,1.0
69,1.0
29881,1.0
18311,1.0
18420,1.0
13372,1.0
886,1.0
4382,1.0
29815,1.0
24932,1.0
20676,1.0
15678,1.0
25046,1.0
3919,1.0
27583,1.0
31227,1.0
15740,1.0
18749,1.0
22965,1.0
2,1.0
77,1.0
20095,1.0
29463,1.0
27711,1.0
21537,1.0
5330,1.0
14466,1.0
30940,1.0
2818,1.0
32173,1.0
16698,1.0
28438,1.0
30146,1.0
13255,1.0
21590,1.0
23501,1.0
8916,1.0
31917,1.0
24782,1.0
3736,1.0
5143,1.0
28501,1.0
29275,1.0
19405,1.0
33156,1.0
18319,1.0
13410,1.0
4634,1.0
20183,1.0
1573,1.0
12304,1.0
17633,1.0
26295,1.0
24042,1.0
9065,1.0
33373,1.0
14823,1.0
15013,1.0
13491,1.0
29410,1.0
24089,1.0
19638,1.0
22376,1.0
31216,1.0
20777,1.0
30451,1.0
26691,1.0
16137,1.0
13841,1.0
17324,1.0
19724,1.0
15943,1.0
18661,1.0
22552,1.0
17992,1.0
1052,1.0
27445,1.0
7891,1.0
3792,1.0
8306,1.0
10656,1.0
31438,1.0
23658,1.0
27655,1.0
15464,1.0
30081,1.0
4265,1.0
4589,1.0
745,1.0
134,1.0
6321,1.0
8345,1.0
2348,1.0
12991,1.0
10041,1.0
6779,1.0
565,1.0
21482,1.0
15659,1.0
27045,1.0
16364,1.0
14446,1.0
6369,1.0
23762,1.0
10781,1.0
12268,1.0
31105,1.0
21941,1.0
22467,1.0
4584,1.0
26054,1.0
31919,1.0
26878,1.0
30786,1.0
4918,1.0
16551,1.0
28698,1.0
18373,1.0
17288,1.0
15605,1.0
29451,1.0
26374,1.0
15783,1.0
26594,1.0
14569,1.0
16952,1.0
18655,1.0
19180,1.0
32640,1.0
18355,1.0
15671,1.0
10073,1.0
28857,1.0
6910,1.0
14829,1.0
8368,1.0
32293,1.0
25088,1.0
17782,1.0
23138,1.0
28569,1.0
17555,1.0
21945,1.0
33252,1.0
20673,1.0
6914,1.0
19825,1.0
5351,1.0
6457,1.0
22461,1.0
30089,1.0
11449,1.0
5737,1.0
8937,1.0
12385,1.0
23268,1.0
32506,1.0
15248,1.0
22260,1.0
19426,1.0
32,1.0
21282,1.0
7914,1.0
27363,1.0
1508,1.0
27203,1.0
25069,1.0
12138,1.0
33261,1.0
30751,1.0
31880,1.0
17728,1.0
9755,1.0
19434,1.0
31947,1.0
11030,1.0
19571,1.0
1314,1.0
27211,1.0
21658,1.0
29605,1.0
4649,1.0
22579,1.0
30222,1.0
19174,1.0
18528,1.0
385,1.0
17190,1.0
2778,1.0
22272,1.0
21725,1.0
22101,1.0
15473,1.0
24118,1.0
9015,1.0
21510,1.0
16060,1.0
13302,1.0
17895,1.0
2608,1.0
21810,1.0
14853,1.0
24130,1.0
21627,1.0
13074,1.0
28710,1.0
30283,1.0
28823,1.0
8228,1.0
30285,1.0
1470,1.0
19431,1.0
18682,1.0
21229,1.0
24104,1.0
4180,1.0
32822,1.0
5419,1.0
17598,1.0
26770,1.0
9903,1.0
31813,1.0
18532,1.0
19400,1.0
23996,1.0
571,1.0
14108,1.0
2623,1.0
18397,1.0
33102,1.0
28826,1.0
10153,1.0
2871,1.0
19514,1.0
16868,1.0
15146,1.0
14550,1.0
23619,1.0
10644,1.0
17345,1.0
11938,1.0
24036,1.0
28213,1.0
27250,1.0
18011,1.0
32588,1.0
29107,1.0
22242,1.0
11978,1.0
10785,1.0
18297,1.0
12544,1.0
7003,1.0
21357,1.0
29144,1.0
8516,1.0
7444,1.0
24752,1.0
16771,1.0
31080,1.0
24578,1.0
316,1.0
18221,1.0
11880,1.0
23312,1.0
27992,1.0
24408,1.0
29555,1.0
30246,1.0
24409,1.0
17051,1.0
14415,1.0
21745,1.0
9547,1.0
26369,1.0
25772,1.0
2831,1.0
31160,1.0
15489,1.0
25040,1.0
26371,1.0
25219,1.0
32628,1.0
22454,1.0
22419,1.0
164,1.0
6229,1.0
24620,1.0
32729,1.0
30069,1.0
27755,1.0
8640,1.0
17411,1.0
19185,1.0
28868,1.0
14313,1.0
25765,1.0
22434,1.0
19573,1.0
30928,1.0
11254,1.0
32686,1.0
16003,1.0
31242,1.0
13417,1.0
27807,1.0
27007,1.0
32053,1.0
2203,1.0
12650,1.0
14167,1.0
11061,1.0
7795,1.0
14573,1.0
32952,1.0
31423,1.0
4238,1.0
11981,1.0
26597,1.0
23161,1.0
17522,1.0
5830,1.0
24749,1.0
17857,1.0
23092,1.0
31164,1.0
19265,1.0
12803,1.0
13120,1.0
31784,1.0
5394,1.0
6783,1.0
25067,1.0
13055,1.0
16410,1.0
23174,1.0
14463,1.0
15435,1.0
5533,1.0
12422,1.0
25111,1.0
24501,1.0
19513,1.0
10812,1.0
30460,1.0
27812,1.0
27341,1.0
28022,1.0
6843,1.0
11067,1.0
22761,1.0
12010,1.0
2927,1.0
21674,1.0
11524,1.0
25591,1.0
14395,1.0
11784,1.0
20525,1.0
10181,1.0
20586,1.0
3649,1.0
24276,1.0
29505,1.0
18137,1.0
11727,1.0
33344,1.0
28760,1.0
10880,1.0
12346,1.0
23159,1.0
4466,1.0
10262,1.0
24905,1.0
32196,1.0
28636,1.0
712,1.0
19401,1.0
8662,1.0
7022,1.0
4529,1.0
1649,1.0
30384,1.0
13341,1.0
8633,1.0
31426,1.0
9218,1.0
32782,1.0
32458,1.0
23420,1.0
23263,1.0
10084,1.0
11947,1.0
19801,1.0
11896,1.0
7310,1.0
9942,1.0
11214,1.0
31113,1.0
12285,1.0
16427,1.0
31924,1.0
10294,1.0
31716,1.0
10745,1.0
26831,1.0
31424,1.0
14265,1.0
27170,1.0
31895,1.0
4827,1.0
14154,1.0
725,1.0
6490,1.0
24269,1.0
19150,1.0
25379,1.0
23370,1.0
28300,1.0
25633,1.0
32900,1.0
689,1.0
1636,1.0
29944,1.0
18339,1.0
28400,1.0
1841,1.0
23507,1.0
31027,1.0
9939,1.0
8543,1.0
10105,1.0
16500,1.0
8005,1.0
26437,1.0
5293,1.0
26150,1.0
755,1.0
32864,1.0
30591,1.0
5302,1.0
32249,1.0
10401,1.0
3121,1.0
10690,1.0
23284,1.0
4080,1.0
22062,1.0
12889,1.0
13381,1.0
27371,1.0
12456,1.0
31018,1.0
4135,1.0
2751,1.0
25233,1.0
13192,1.0
12047,1.0
15401,1.0
10135,1.0
32685,1.0
4345,1.0
13200,1.0
7861,1.0
21616,1.0
27426,1.0
16687,1.0
17678,1.0
19870,1.0
27827,1.0
4456,1.0
32754,1.0
5423,1.0
18430,1.0
16380,1.0
8033,1.0
21950,1.0
12080,1.0
28954,1.0
23282,1.0
19337,1.0
1996,1.0
18890,1.0
21695,1.0
19569,1.0
3462,1.0
13815,1.0
19388,1.0
26846,1.0
32185,1.0
30929,1.0
17458,1.0
7206,1.0
20122,1.0
24257,1.0
26944,1.0
31185,1.0
14656,1.0
32849,1.0
11908,1.0
12930,1.0
18809,1.0
23181,1.0
30762,1.0
12046,1.0
4467,1.0
33287,1.0
26618,1.0
32040,1.0
23115,1.0
1144,1.0
27185,1.0
7649,1.0
21212,1.0
2193,1.0
17815,1.0
5848,1.0
14498,1.0
20590,1.0
6565,1.0
26331,1.0
15568,1.0
14915,1.0
1848,1.0
1322,1.0
25184,1.0
5445,1.0
17382,1.0
22574,1.0
32189,1.0
30753,1.0
5892,1.0
2553,1.0
13553,1.0
14450,1.0
29522,1.0
14010,1.0
14385,1.0
3013,1.0
23017,1.0
29834,1.0
26234,1.0
11056,1.0
32009,1.0
13099,1.0
23293,1.0
27900,1.0
17207,1.0
19447,1.0
22228,1.0
8186,1.0
11446,1.0
10675,1.0
9193,1.0
5184,1.0
1065,1.0
9988,1.0
9612,1.0
27766,1.0
27774,1.0
7952,1.0
30241,1.0
24227,1.0
25968,1.0
31213,1.0
28689,1.0
33239,1.0
8952,1.0
26910,1.0
1561,1.0
18392,1.0
5863,1.0
25640,1.0
20257,1.0
11943,1.0
21680,1.0
7857,1.0
13490,1.0
12708,1.0
22544,1.0
12012,1.0
16436,1.0
6761,1.0
5903,1.0
3105,1.0
27358,1.0
21374,1.0
24323,1.0
19565,1.0
24148,1.0
11525,1.0
8757,1.0
5627,1.0
832,1.0
6284,1.0
5169,1.0
10733,1.0
23315,1.0
26699,1.0
11656,1.0
24939,1.0
20491,1.0
11790,1.0
30734,1.0
31766,1.0
30225,1.0
14378,1.0
20289,1.0
9088,1.0
23977,1.0
14813,1.0
26558,1.0
25652,1.0
2037,1.0
12871,1.0
4854,1.0
1458,1.0
430,1.0
24859,1.0
1785,1.0
20025,1.0
3246,1.0
6860,1.0
21824,1.0
22463,1.0
9398,1.0
15190,1.0
574,1.0
11998,1.0
2447,1.0
28830,1.0
2753,1.0
29048,1.0
16847,1.0
12178,1.0
4837,1.0
28184,1.0
17861,1.0
24006,1.0
6682,1.0
21365,1.0
8951,1.0
26403,1.0
18802,1.0
327,1.0
15334,1.0
736,1.0
24085,1.0
24043,1.0
32759,1.0
11736,1.0
200,1.0
32068,1.0
9893,1.0
7963,1.0
14663,1.0
30780,1.0
3974,1.0
27190,1.0
10550,1.0
1370,1.0
29065,1.0
17922,1.0
24160,1.0
